seller_id,total_orders,avg_delivery_delay,avg_processing_days,late_delivery_rate,avg_order_value,total_revenue,avg_review_score,risk_index,risk_category
4200ddf1967c5e41e48db62bc6d4b5ac,21,-11.54,1.37,2.44,57.56,2359.98,4.22,12.528714676390159,Low Risk
42b729f859728f5079499127a9c2ef37,99,-6.93,3.06,10.24,52.62,6682.46,4.35,24.331814038286243,Low Risk
42bde9fef835393bb8a8849cb6b7f245,34,-14.31,1.41,2.56,230.56,8992.0,4.28,12.091157702825887,Low Risk
42ef3192a9ff87a22d1867b74b3ee205,23,-11.04,3.17,0.0,58.87,1354.09,4.65,6.23518687329079,Low Risk
42fa4ee7240e9b8eb4576358ec142ba7,22,-15.68,0.41,0.0,178.89,3935.6,4.81,1.4658158614402959,Low Risk
431af27f296bc6519d890aa5a05fdb11,115,-7.96,3.9,14.52,118.17,14653.29,3.83,37.18140382862352,Low Risk
432c37c9dfba871172ec162e20118b8c,42,-9.92,3.96,15.38,73.9,3842.85,4.31,33.250683682771204,Low Risk
4371b634e0efc0e22b09b52907d9d469,98,-10.45,1.16,7.41,102.2,11037.32,4.42,17.36007292616226,Low Risk
43f8c9950d11ecd03a0304a49e010da6,41,-12.29,0.9,7.32,103.65,4249.59,4.56,15.412944393801281,Low Risk
44073f8b7e41514de3b7815dd0237f4f,136,-15.24,2.37,4.83,138.77,20121.44,3.72,22.57793983591613,Low Risk
440dd6ab244315c632130ecfb63827b1,86,-10.67,1.92,12.64,149.91,13042.5,3.89,31.617137648131266,Low Risk
4559697a8f7e637227c2eeaed843baff,39,-12.39,1.71,7.32,88.44,3626.1,4.22,20.018231540565182,Low Risk
45ba18c210d42734ec52c0c1c574e9ee,29,-10.84,0.52,6.45,133.8,4147.72,4.13,18.432087511394712,Low Risk
45d33f715e24d15a6ccf5c17b3a23e3c,55,-12.74,3.04,5.26,113.19,6451.72,4.23,18.359161349134,Low Risk
46dc3b2cc0980fb8ec44634e21d2718e,476,-11.29,2.14,6.06,247.72,122620.7,4.28,17.994530537830443,Low Risk
48162d548f5b1b11b9d29d1e01f75a61,65,-12.63,0.73,2.27,453.36,39895.49,3.82,15.956244302643574,Low Risk
4830e40640734fc1c52cd21127c341d4,203,-11.24,1.17,6.57,50.74,10807.79,4.19,18.661804922515948,Low Risk
48436dade18ac8b2bce089ec2a041202,133,-10.71,3.5,6.16,95.55,13950.4,4.12,21.37830446672744,Low Risk
4869f7a5dfa277a7dca6462dcf3b52b2,1089,-10.6,1.86,11.96,211.02,234651.19,4.13,27.934366453965364,Low Risk
48efc9d94a9834137efd9ea76b065a38,32,-24.06,3.61,0.0,11.08,365.5,5.0,2.8878760255241565,Low Risk
4917cee8d902e13428c3ec4b1ca6f315,31,-9.94,7.48,3.23,164.64,5103.9,4.16,21.020966271649954,Low Risk
4992e76a42cb3aad7a7047e0d3d7e729,53,-11.35,0.71,7.69,47.29,3074.09,3.94,22.526891522333642,Low Risk
4a3ca9315b744ce9f8e9374361493884,1728,-9.61,1.88,10.76,129.05,248286.39,3.82,29.597082953509577,Low Risk
4a3ccda38b2129705f3fb522db62ca31,61,-11.17,1.93,8.45,303.05,21516.29,3.85,25.954421148587052,Low Risk
4aba391bc3b88717ce08eb11e44937b2,23,-12.58,1.71,12.5,279.2,6700.78,4.13,28.55788514129444,Low Risk
4b5f66b7adcf57f1ecc0d3c07dd6b177,22,-15.3,2.84,0.0,423.53,15670.76,4.17,11.124886052871469,Low Risk
4b9750c8ad28220fe6702d4ecb7c898f,208,-9.5,1.36,7.08,74.51,15795.58,4.34,17.972652689152234,Low Risk
4bf2f4ee540798a61f9636d12cd9cc80,29,-12.4,1.93,3.33,178.72,5361.56,4.17,14.986326344576117,Low Risk
4bfc7a4a1cf8d4d2121c27422d9e50b5,25,-10.29,2.53,2.63,593.57,22555.6,4.18,14.512306289881499,Low Risk
4c03b9dd4c11ee2cb35c96c49efc9420,48,-14.15,1.25,2.08,135.7,6513.6,4.11,13.075660893345486,Low Risk
4c18691b6037662be2df78a765d98ab5,61,-11.12,1.03,7.69,56.38,3664.91,3.86,23.75205104831359,Low Risk
4c2b230173bb36f9b240f2b8ac11786e,257,-8.89,4.45,8.75,75.75,25982.28,3.77,30.023701002734732,Low Risk
4c498c7345e89aebad651544829beca0,45,-8.89,2.18,13.33,99.49,4476.88,4.24,29.079307201458526,Low Risk
4d6d651bd7684af3fffabd5f08d12e5a,350,-12.14,3.02,4.79,124.21,46702.38,4.18,18.198723792160443,Low Risk
4da0e408c99d2fdc2126dc9fce518060,40,-19.65,0.77,0.0,72.27,3468.8,4.44,5.907019143117589,Low Risk
4e06067cc08b3f41d837768d392c3ee3,27,-10.77,1.0,5.71,36.39,1273.63,3.91,20.28441203281677,Low Risk
4e17c65a516f69d023a2ae78b84f28d6,40,-17.7,4.05,6.82,130.96,5762.05,4.3,20.973564266180496,Low Risk
4e5725ba188db8252977a4f0227bd462,20,-4.43,2.57,26.09,93.96,2160.99,3.65,54.57064721969007,Medium Risk
4e7c18b98d84e05cbae3ff0ff03846c2,78,-12.64,1.31,4.6,117.85,10252.9,4.16,16.26982680036463,Low Risk
4e922959ae960d389249c378d1c939f5,399,-12.53,2.95,11.11,116.05,50134.21,3.89,30.51230628988149,Low Risk
4ebdc7e6cd6102a022dadc49156d4ea8,29,-10.64,3.82,3.03,34.89,1151.3,3.79,20.773017319963536,Low Risk
503c1de08ae81a2d86f17951b204db55,22,-11.91,0.68,9.09,223.05,4906.99,4.41,19.394712853236097,Low Risk
5058e8c1e82653974541e83690655b4a,46,-11.07,16.86,15.52,240.82,13967.58,3.05,61.34913400182316,Medium Risk
50c9975695009e5e6473912e83a6d1da,50,-8.74,2.44,10.29,80.76,5491.6,3.99,27.664539653600727,Low Risk
5160d23075764e18e07c1f4a87fad743,33,-9.45,2.45,2.63,86.97,3304.7,4.45,11.471285323609843,Low Risk
516e7738bd8f735ac19a010ee5450d8d,63,-17.49,0.83,5.8,90.09,6216.27,4.68,11.806745670009121,Low Risk
520b493b57809f446cb0a233bb3e25c7,63,-11.93,1.09,2.7,62.63,4634.89,4.38,10.851412944393804,Low Risk
522620dcb18a6b31cd7bdf73665113a9,166,-13.16,1.82,10.53,333.01,56945.48,3.93,27.99270738377393,Low Risk
527801b552d0077ffd170872eb49683b,82,-10.8,1.54,10.71,192.43,16164.2,4.49,21.823154056517776,Low Risk
52f9db5cfb423382a2fa5c9e39303202,20,-15.25,0.85,0.0,58.74,1174.8,4.25,8.072926162260712,Low Risk
530ec6109d11eaaf87999465c6afee01,77,-13.85,1.42,1.19,143.04,12015.12,4.37,9.119416590701915,Low Risk
53243585a1d6dc2643021fd1853d8905,344,-11.52,2.71,3.79,654.91,259345.12,4.13,16.948040109389247,Low Risk
5343d0649eca2a983820bfe93fc4d17e,65,-11.36,0.59,9.62,163.49,17003.36,3.63,28.601640838650866,Low Risk
537eb890efff034a88679788b647c564,151,-11.45,0.88,6.13,33.97,5537.29,4.2,17.593436645396533,Low Risk
53e4c6e0f4312d4d2107a8c9cddf45cd,456,-13.44,3.18,5.13,71.91,36457.59,4.09,19.854147675478583,Low Risk
542917da124346b47ea1ac79a93ce454,20,-14.0,2.0,4.76,64.85,1361.8,4.19,16.929808568824065,Low Risk
54965bbe3e4f07ae045b90b0b8541f52,45,-13.1,5.16,4.08,149.91,7345.49,3.73,24.426618049225162,Low Risk
54a1852d1b8f10312c55e906355666ee,187,-10.15,0.91,9.9,88.62,17015.57,4.37,21.265268915223338,Low Risk
55a5b51f93f2b70ea513f5a047b0262a,39,-12.49,1.71,7.32,107.87,4422.6,4.49,17.06472196900638,Low Risk
55d3daac7c404d59e51c2aa2f4dc5a23,20,-10.54,2.0,0.0,244.1,6346.6,4.0,12.065633546034642,Low Risk
55f7a3319d80f7fdf078b8f03e6725fe,22,-6.5,0.73,9.09,136.99,3013.78,3.77,26.45031905195989,Low Risk
562fc2f2c2863ab7e79a9e4388a58a14,242,-12.64,1.06,3.6,40.98,10244.18,4.26,13.443938012762082,Low Risk
5656537e588803a555b8eb41f07a944b,164,-11.65,1.06,7.26,57.45,10282.74,3.83,23.485870556061986,Low Risk
56642bcb79900e777d68e91915cb4267,42,-7.96,1.66,18.0,82.34,4117.12,3.62,42.10391978122152,Medium Risk
575df70bde3f9f2b30bf8d2e9910d725,24,-14.21,3.9,6.9,189.36,5491.35,4.03,23.87967183226983,Low Risk
57c764b4a836300be881e2ff86e449f9,28,-9.45,1.79,13.79,42.16,1222.7,4.25,29.214220601640843,Low Risk
57e632711dec9ec14ca7546769483e7e,60,-16.5,0.84,0.0,109.82,7028.76,4.41,6.311759343664537,Low Risk
582d4f8675b945722eda7c0cb61ba4c7,57,-13.59,0.75,1.45,124.22,8570.92,4.09,11.828623518687332,Low Risk
58f1a6197ed863543e0136bdedb3fce2,40,-14.63,2.34,2.44,159.76,6550.0,4.2,13.808568824065635,Low Risk
594f9aaa48e5bf431f011ddc5669b0d5,32,-11.15,0.33,3.03,95.91,3165.1,4.58,8.313582497721058,Low Risk
59b22a78efb79a4797979612b885db36,121,-10.01,1.29,13.18,221.45,28566.8,3.97,30.840474020054693,Low Risk
59fb871bf6f4522a87ba567b42dafecf,111,-12.67,2.11,7.02,174.51,19893.67,4.23,19.908842297174107,Low Risk
5a8e7d5003a1f221f9e1d6e411de7c23,135,-11.97,1.56,6.25,110.7,19484.06,4.22,18.293527803099366,Low Risk
5a93f3ab0ef4c84ed5e1b5dbf23978bc,36,-19.9,2.41,0.0,56.63,2321.94,4.9,2.6690975387420193,Low Risk
5b179e9e8cc7ab6fd113a46ca584da81,30,-9.87,3.63,10.0,151.8,4554.1,3.9,29.527803099361893,Low Risk
5b67882648febfb6e1225e6ad7164f6b,26,-12.82,0.86,3.57,242.47,6789.2,3.96,16.463081130355516,Low Risk
5b8154610ebb21fb90eb587365e673df,36,-8.56,1.08,15.38,244.29,9527.48,4.15,31.850501367365542,Low Risk
5b925e1d006e9476d738aa200751b73b,61,-11.64,1.25,4.69,126.9,8121.5,4.66,10.865998176845945,Low Risk
5bffbafbb22daf6d3bfc216a46db8708,21,-16.65,1.0,0.0,246.51,5669.66,4.7,3.314494074749314,Low Risk
5c243662ce92d84573bfaff24c3e3700,98,-13.86,2.29,2.97,335.41,33876.62,4.13,15.292616226071104,Low Risk
5c6d4016c2a288f074fa0848a2b653d2,31,-10.18,1.68,8.82,103.46,3517.8,4.21,22.282588878760258,Low Risk
5c853bb56f70f4d14218944bae111d7a,23,-11.96,2.67,0.0,20.56,493.41,4.04,12.36098450319052,Low Risk
5cbbd5a299cab112b7bf23862255e43e,34,-12.36,2.5,0.0,85.36,3072.97,4.36,8.674567000911575,Low Risk
5cf13accae3222c70a9cac40818ae839,143,-13.68,1.07,3.38,101.56,15030.55,4.52,10.289881494986332,Low Risk
5d0363b33554b373851fc1622e4d5f3c,91,-9.22,3.1,7.61,71.88,6613.39,4.08,23.49316317228806,Low Risk
5d3bb11474a06bdc23fb9e89f1164ee0,30,-12.87,1.52,3.23,119.85,3715.4,3.97,16.57976298997265,Low Risk
5dceca129747e92ff8ef7a997dc4f8ca,318,-11.12,1.49,5.6,335.0,113565.22,4.02,19.456700091157707,Low Risk
5debea795b07621e1f90532e18f96145,21,-14.48,1.31,0.0,81.11,2352.14,4.17,9.451230628988151,Low Risk
5f1dc28029d2c244352a68107ec2b542,60,-15.25,3.0,7.89,63.28,4809.08,4.44,19.854147675478576,Low Risk
5f2684dab12e59f83bef73ae57724e45,66,-10.76,1.38,5.56,141.81,10210.21,3.74,22.34092980856882,Low Risk
5f3ae9136c875522250f8184f253413a,40,-10.93,0.93,6.98,29.01,1247.25,4.56,14.949863263445767,Low Risk
5f5b43b2bffa8656e4bc6efeb13cc649,27,-13.9,1.1,3.45,146.66,4253.19,4.45,11.190519598906107,Low Risk
602044f2c16190c2c6e45eb35c2e21cb,44,-6.0,1.26,28.3,83.21,4410.04,3.06,62.81494986326346,Medium Risk
6039e27294dc75811c0d8a39069f52c0,63,-7.13,5.87,25.33,311.62,23371.48,3.88,54.556061987237925,Medium Risk
6061155addc1e54b4cfb51c1c2a32ad8,28,-8.91,0.4,2.86,478.55,16749.39,4.71,6.720145852324522,Low Risk
609e1a9a6c2539919b8205cf7c4e6ff0,75,-15.35,1.37,2.63,105.53,12030.61,3.64,19.150410209662713,Low Risk
612170e34b97004b3ba37eae81836b4c,100,-17.44,4.04,1.94,210.23,21653.63,4.47,11.985414767547862,Low Risk
620c87c171fb2a6dd6e8bb4dec959fc6,675,-12.34,1.86,9.97,161.28,118058.99,4.25,23.719234275296262,Low Risk
624f4ece8da4aafb77699233d480f8ef,52,-10.98,3.06,7.41,190.92,10309.68,4.19,21.954421148587056,Low Risk
6288c69c4ce638e59925e59193f98b16,20,-12.05,2.45,5.0,209.84,4196.8,4.25,17.115770282588876,Low Risk
6338ea67c41078a46ad99cc009654956,37,-15.77,3.27,0.0,65.23,2869.97,4.61,6.782133090246122,Low Risk
634964b17796e64304cadf1ad3050fb7,262,-10.47,2.6,9.38,224.75,71921.58,3.88,27.715587967183232,Low Risk
63b464dbf392c7b80d12d932fa7cafed,35,-14.38,4.95,5.41,193.22,7149.0,3.73,26.136736554238833,Low Risk
640e21a7d01df7614a3b4923e990d40c,100,-10.26,0.94,6.84,87.23,10206.24,4.27,17.928896991795813,Low Risk
6426d21aca402a131fc0a5d0960a3c90,23,-13.52,0.43,4.35,52.59,1209.64,4.17,14.833181403828624,Low Risk
643214e62b870443ccbe55ab29a4dccf,64,-10.8,1.48,13.85,48.47,3150.43,4.4,27.321786690975387,Low Risk
6481e96574816ead57975da2c0f6d80d,28,-10.03,1.51,2.56,116.21,4532.3,4.1,14.16955332725616,Low Risk
6560211a19b47992c3666cc44a7e94c0,1739,-11.22,0.75,6.29,70.88,135165.31,3.96,20.309936189608024,Low Risk
65febd49fd28ec955651299159b1f527,30,-11.65,0.26,5.88,125.08,4252.69,4.5,13.268915223336371,Low Risk
66922902710d126a0e7d26b0e3805106,150,-10.25,2.27,7.1,100.23,15536.2,4.47,17.575205104831362,Low Risk
669ae81880e08f269a64487cfb287169,158,-13.96,1.12,3.85,87.09,15851.12,4.14,15.186873290793077,Low Risk
66dc1b1632bd6a3e508510c5b3492107,33,-12.74,1.42,2.63,97.43,3702.18,3.53,20.408386508659984,Low Risk
66e0557ecc2b4dbea057e93f215f68d8,23,-6.0,12.26,30.43,412.04,9477.0,4.04,67.23427529626255,Medium Risk
670c26e0f1bf8d0576271d5cfaec6d2b,73,-13.61,0.97,2.53,89.34,7058.0,4.38,10.472196900638107,Low Risk
671585f5a2af58b6e276bc01003c0d2b,26,-13.27,0.65,0.0,42.69,1110.0,4.69,3.0410209662716454,Low Risk
679769a98cfcc6da877c8486ff1c13f3,20,-15.45,0.8,0.0,334.0,6680.0,4.6,4.189608021877852,Low Risk
681fce914360217db47784ae28905a96,22,-13.0,1.22,13.04,192.53,4428.29,3.82,32.20054694621696,Low Risk
6860153b69cc696d5dcfe1cdaaafcf62,72,-9.22,0.91,8.54,56.42,4626.25,4.21,21.03190519598906,Low Risk
688756f717c462a206ad854c5027a64a,79,-7.14,3.72,9.18,91.37,8954.02,3.8,29.524156791248867,Low Risk
6973a06f484aacf400ece213dbf3d946,89,-7.31,5.44,17.27,168.83,18570.77,3.67,44.62716499544212,Medium Risk
6a0cbc8af2e8abd1bdfb777943d174c6,34,-8.94,2.5,8.82,111.42,3788.15,4.03,25.148587055606196,Low Risk
6a51fc556dab5f766ced6fbc860bc613,24,-11.58,5.97,6.45,343.06,10634.85,4.13,24.393801276207842,Low Risk
6a8b085f816a1f75f92dbac6eb545f8f,118,-11.31,1.45,7.09,48.63,6175.87,4.17,19.94530537830447,Low Risk
6b15924333bd1a741595fe981ea04822,21,-11.29,0.81,9.52,30.44,639.22,4.67,17.319963536918873,Low Risk
6b243f80ed07b10f0e8aa0f21a205f3c,72,-13.07,1.07,3.66,99.69,8174.46,3.98,16.6052871467639,Low Risk
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,35,-9.95,3.21,9.52,148.85,6251.65,3.93,28.04010938924339,Low Risk
6b90f847357d8981edd79a1eb1bf0acb,41,-8.16,0.57,4.55,73.68,3241.78,4.32,13.63719234275296,Low Risk
6c177e38df6d3f34182b1f1d427231bf,53,-14.74,5.76,3.7,152.05,8210.89,4.15,19.934366453965357,Low Risk
6c7d50c24b3ccd2fd83b44d8bb34e073,111,-11.74,1.84,1.6,91.1,11387.0,4.44,9.411121239744755,Low Risk
6cd68b3ed6d59aaa9fece558ad360c0a,149,-14.32,1.17,1.91,78.37,12303.37,4.45,9.020966271649955,Low Risk
6d66611d7c44cc30ce351abc49a68421,162,-10.5,2.88,6.98,89.24,15349.3,3.93,23.97447584320875,Low Risk
6d803cb79cc31c41c4c789a75933b3c7,55,-13.06,1.11,6.25,159.2,10189.0,4.31,16.81677301731997,Low Risk
6df688df543f90e9b38f4319e75a9d88,38,-14.66,0.83,0.0,52.38,2776.34,4.49,5.4257064721968975,Low Risk
6e386f64c84e482f0b9abf960797ee1b,28,-9.5,0.43,10.71,428.91,12009.6,4.63,19.077484047402006,Low Risk
6ec1a01e866584bb679eb9b098345919,30,-5.13,1.48,22.58,134.22,4160.79,4.24,41.804922515952605,Medium Risk
6edacfd9f9074789dad6d62ba7950b9c,197,-11.23,1.25,5.74,70.6,14756.31,4.38,15.46034639927074,Low Risk
6f892e20a171e98efe17fdb971ff319b,41,-10.14,4.36,8.0,160.77,8038.6,3.9,27.409298085688246,Low Risk
6fc26fe110feebd80a433e1f012a84f9,34,-11.94,2.28,7.46,155.74,10434.8,4.02,23.033728350045585,Low Risk
6fd52c528dcb38be2eea044946b811f8,64,-11.96,12.6,7.41,158.63,12848.72,3.59,38.9535095715588,Low Risk
7008613ea464bad5cb9b83456e1e6a8f,118,-13.4,1.94,4.08,78.91,11600.1,4.3,14.669097538742024,Low Risk
701938c450705b8ae65fc923b70f35c7,69,-10.03,2.28,5.77,295.12,30692.62,3.75,23.522333637192343,Low Risk
7040e82f899a04d1b434b795a43b4617,205,-9.97,1.51,9.13,48.99,10729.79,3.57,29.54968094804011,Low Risk
709e16e2b25c7474d980076c6bfc4806,54,-12.14,1.21,2.74,103.35,7544.9,4.63,8.30628988149499,Low Risk
70a12e78e608ac31179aea7f8422044b,310,-10.36,3.12,10.9,99.42,31913.25,3.79,31.48587055606199,Low Risk
70c27847eca8195c983ed7e798c56743,75,-11.58,4.42,9.38,185.84,17840.76,4.19,26.315405651777574,Low Risk
70eea00b476a314817cefde4aad4f89a,103,-11.91,1.65,7.27,299.72,32968.75,4.38,18.129443938012763,Low Risk
71039d19d4303bf9054d69e9a9236699,35,-7.26,1.47,26.32,99.25,3771.4,3.68,53.37465815861441,Medium Risk
710e3548e02bc1d2831dfc4f1b5b14d4,103,-18.96,3.44,5.56,174.14,18806.98,3.46,27.65724703737466,Low Risk
712e6ed8aa4aa1fa65dab41fed5737e4,64,-14.42,2.85,9.59,475.68,34725.0,3.78,29.38924339106655,Low Risk
7139dc5186aa238b006e066d8fbab2e4,21,-13.17,2.7,8.7,80.04,1841.0,4.23,23.004557885141292,Low Risk
7142540dd4c91e2237acb7e911c4eba2,305,-13.29,2.93,7.62,120.85,38067.35,4.08,23.321786690975387,Low Risk
715bbd5ba4e6b74cb0d2f29eb45058b0,56,-12.33,0.98,8.62,68.4,3967.1,4.41,19.037374658158612,Low Risk
7178f9f4dd81dcef02f62acdf8151e01,192,-17.93,4.07,4.43,180.04,36548.28,4.03,20.463081130355516,Low Risk
718539d38d07dd351c76db862760e2e2,35,-14.12,1.47,0.0,39.69,1706.49,4.49,6.125797629899724,Low Risk
7202e2ba20579a9bd1acb29e61fe71f6,48,-11.82,0.74,6.0,245.03,12251.6,3.94,20.094804010938926,Low Risk
725c32fa80c2faacc4fc88450d27314e,87,-12.26,0.38,1.1,91.37,8314.96,4.53,6.100273473108475,Low Risk
7299e27ed73d2ad986de7f7c77d919fa,319,-12.54,0.69,3.81,106.56,36335.84,4.43,11.485870556061991,Low Risk
729b2d09b2a0bdab221076327f13d050,47,-12.64,2.54,6.78,44.95,2651.93,4.58,16.200546946216956,Low Risk
729f06993dac8e860d4f02d7088ca48a,89,-10.89,1.57,9.35,199.35,21330.85,4.33,21.62260711030082,Low Risk
72c5da29406b4234927b81855e7b64f6,25,-13.96,0.48,4.0,381.47,9536.75,4.0,16.23701002734731,Low Risk
730937bf88cb151eb2eb849f642fc213,21,-10.4,0.36,4.0,146.76,3668.9,4.4,11.730173199635367,Low Risk
73a63f72308aa20a46f4b1632018f196,25,-14.56,2.25,0.0,376.03,12033.05,4.39,8.072926162260714,Low Risk
744dac408745240a2c2528fb1b6028f3,76,-16.6,1.21,1.23,326.84,26473.7,4.54,7.088422971741112,Low Risk
750303a20e9c56b2a6bc45cdce0b897d,51,-12.91,0.59,1.85,207.53,11206.4,4.41,8.73655423883318,Low Risk
751bdc4d83a466c7206cd42e8f426b03,50,-10.9,1.79,1.47,151.83,10324.16,3.59,18.464904284412036,Low Risk
75d34ebb1bd0bd7dde40dd507b8169c3,52,-14.49,4.31,16.95,244.82,14444.27,3.93,40.08021877848678,Medium Risk
75fbb52eda0cbc24f479d3b2fbfa8d3e,38,-14.1,1.76,4.88,30.94,1268.58,4.49,13.560619872379217,Low Risk
7681ef142fd2c19048da7430856b5588,55,-9.93,1.22,10.81,840.58,62202.67,4.21,24.681859617137654,Low Risk
76d5af76d0271110f9af36c92573f765,121,-11.51,2.1,8.9,244.55,35704.24,4.06,24.499544211485876,Low Risk
76d64c4aca3a7baf218bf93ef7fa768d,63,-15.26,1.43,2.9,282.45,19489.09,4.12,14.359161349134,Low Risk
7722b1df1b0e383e000397b2c11e3e19,132,-12.22,1.42,2.8,61.43,8784.83,4.22,13.10847766636281,Low Risk
77530e9772f57a62c906e1c21538ab82,290,-10.42,1.41,11.08,184.02,66430.4,4.1,26.48678213309025,Low Risk
77a515caa36327151d1cc6c32a9f00e1,23,-10.13,1.0,13.04,86.72,1994.6,4.39,25.72470373746582,Low Risk
78c99c6dff4eeae5be99bf635ed21e3f,30,-11.47,1.84,10.53,73.72,2801.35,4.42,22.65451230628988,Low Risk
7901646fdd36a55f564ffaf2dbccaaf7,22,-10.78,1.63,14.81,565.85,15278.08,4.44,28.448495897903374,Low Risk
79ebd9a61bac3eaf882805ed4ecfa12a,128,-11.65,4.36,5.84,115.07,15764.53,4.01,23.055606198723797,Low Risk
79ed755314cfe6df0daef2c6cd3022cd,23,-13.32,0.8,0.0,182.68,4567.1,4.7,3.095715587967181,Low Risk
7a241947449cc45dbfda4f9d0798d9d0,54,-11.86,2.95,6.35,261.49,16473.58,3.77,24.882406563354607,Low Risk
7a67c85e85bb2ce8582c35f2203ad736,1116,-11.93,1.12,5.58,125.95,142321.7,4.27,16.288058340929812,Low Risk
7aa4334be125fcdd2ba64b3180029f14,214,-9.56,4.52,13.5,79.86,18927.3,4.08,33.63719234275296,Low Risk
7ad32824caee82087b3e2e5f33b1bf32,138,-9.72,1.04,13.61,166.0,28054.36,3.85,32.50683682771194,Low Risk
7ade73f1b9b4e965f9009a4c3a7e2c15,25,-12.88,1.77,0.0,73.09,1900.45,4.77,3.391066545123068,Low Risk
7b07b3c7487f0ea825fc6df75abd658b,90,-11.66,1.18,3.16,102.81,9766.99,4.43,11.073837739288976,Low Risk
7b0df942f46435babab05d49b744b2c4,32,-10.88,1.13,9.38,706.27,22600.63,4.39,20.528714676390162,Low Risk
7b1222c3624aa89b9558b50a2594188c,21,-12.05,4.43,14.29,449.93,9448.62,4.43,30.86235186873291,Low Risk
7c5b05cbdb5542049f38d90d7815b97d,20,-11.38,1.71,4.76,47.71,1001.87,4.52,13.002734731084784,Low Risk
7c67e1448b00f6e969d365cea6b010ab,924,-11.16,10.74,9.18,296.91,388055.89,3.37,41.907019143117594,Medium Risk
7d13fca15225358621be4086e1eb0964,532,-10.63,3.01,11.74,208.87,113835.73,4.04,29.855970829535096,Low Risk
7d456afc660226829370f3173d14520c,51,-11.67,1.42,5.81,230.75,19844.84,4.23,17.389243391066543,Low Risk
7d76b645482be4a332374e8223836592,171,-9.31,2.85,10.99,23.96,4359.96,3.97,29.352780309936183,Low Risk
7dc8c42cc750eeafea6c85712ffee9bf,38,-12.28,2.34,4.26,194.63,9147.59,4.23,16.13491340018231,Low Risk
7ddcbb64b5bc1ef36ca8c151f6ec77df,316,-10.52,1.59,7.67,168.76,55015.52,3.98,23.02278942570647,Low Risk
7e1fb0a3ebfb01ffb3a7dae98bf3238d,152,-10.24,0.69,13.94,181.11,29883.31,4.16,29.214220601640843,Low Risk
7e26c750b4cb9f6766f58265ff9ebe95,23,-14.04,1.74,0.0,64.54,1742.7,4.41,7.296262534184139,Low Risk
7e3f87d16fb353f408d467e74fbd8014,91,-10.41,1.32,11.83,52.94,4923.63,4.16,26.825888787602555,Low Risk
7e93a43ef30c4f03f38b393420bc753a,308,-12.39,1.87,5.16,517.13,160310.62,4.38,15.292616226071104,Low Risk
7ea5bfa6c340f58f8e71fc1f0412b0d6,93,-11.95,1.52,5.05,116.38,11521.26,4.16,17.15587967183227,Low Risk
7ecd59e5e20407131822c1a68ac59c1f,21,-8.0,8.2,16.0,78.66,1966.61,4.48,36.9334548769371,Low Risk
7f2617c58d5d06806987308b45654351,22,-9.39,1.57,8.7,172.03,3956.6,3.87,25.706472196900638,Low Risk
7f7b8245c336066a1f9933c359f11d77,34,-10.05,2.62,2.7,54.65,2021.9,4.49,11.321786690975387,Low Risk
8090490573c6c0aa343a7231ebcb8c86,23,-13.26,0.7,4.35,152.61,3510.14,4.26,14.144029170464908,Low Risk
80e6699fe29150b372a0c8a1ebf7dcc8,86,-13.67,1.08,4.6,113.5,9874.74,4.28,14.705560619872376,Low Risk
813348c996469b40f2e028d5429d3495,172,-10.89,1.24,4.62,71.53,13948.53,4.01,17.86326344576117,Low Risk
8160255418d5aaa7dbdc9f4c64ebda44,369,-7.7,3.48,17.55,146.5,60945.35,3.85,40.92251595259799,Medium Risk
817245bcc3badd82bbd222e0366951a6,26,-13.0,0.4,2.38,240.72,10110.2,4.13,12.364630811303558,Low Risk
81a1104df0f08b59c68aa5b03cfe398e,72,-13.71,1.32,5.56,129.46,9320.98,4.31,16.040109389243394,Low Risk
81f89e42267213cb94da7ddc301651da,46,-9.77,1.96,0.0,96.06,4995.0,3.54,17.053783044667277,Low Risk
821fb029fc6e495ca4f08a35d51e53a5,23,-3.74,1.26,39.13,767.56,17653.84,3.45,74.34457611668186,High Risk
822166ed1e47908f7cfb49946d03c726,69,-12.73,2.96,0.91,68.25,7507.65,3.94,15.099361896080222,Low Risk
827f8f69dfa529c561901c4f2e0f332f,86,-10.63,4.33,8.0,45.01,4500.98,4.26,23.438468550592532,Low Risk
82e0a475a88cc9595229d8029273f045,40,-11.24,2.71,3.66,347.89,28527.14,3.38,24.962625341841388,Low Risk
834f3294fba9f932f56edc879193f925,66,-9.56,2.05,6.06,606.78,40047.3,4.55,14.942570647219691,Low Risk
834f8533b2ecb6598dd004ff3de7203a,40,-6.0,7.27,17.78,111.1,4999.29,3.8,45.950774840474025,Medium Risk
835f0f7810c76831d6c7d24c7a646d4d,42,-5.67,8.63,31.25,131.93,6332.8,3.31,72.44484958979034,High Risk
83deb69e889cf80f82be1dc6d5f2d486,40,-11.88,4.05,4.76,132.8,5577.41,4.36,17.312670920692792,Low Risk
83e197e95a1bbabc8c75e883ed016c47,45,-13.43,1.04,1.89,170.41,9031.49,4.81,4.911577028258892,Low Risk
8444e55c1f13cd5c179851e5ca5ebd00,59,-15.81,11.09,13.43,278.78,18678.38,2.88,53.84867821330903,Medium Risk
